884,7345,324,2024-02-24,2025-07-01,1046.94,5,Discover,17.06
885,8658,228,2024-01-14,2025-01-26,1079.81,7,MasterCard,7.67
886,7615,549,2024-08-05,2026-05-05,722.59,7,MasterCard,3.24
887,6436,570,2024-09-07,2026-04-30,805.19,2,American Express,7.54
888,8739,851,2025-05-03,2025-07-22,655.62,7,Chase,8.49
889,3977,181,2025-03-04,2025-12-17,1492.76,7,Chase,8.16
890,5030,945,2024-07-25,2025-07-14,925.73,9,MasterCard,9.93
891,7721,689,2024-10-02,2026-02-10,1473.23,9,American Express,23.62
892,8683,48,2024-08-01,2026-04-06,1221.19,4,Visa,16.98
893,315,810,2024-02-25,2026-06-13,995.42,9,Discover,16.73
894,2692,191,2025-06-10,2025-01-18,1386.08,4,Visa,8.69
895,3739,539,2024-04-04,2025-10-14,1440.62,4,Visa,5.78
896,3760,409,2024-06-17,2025-04-20,1275.11,10,Discover,6.36
897,8702,326,2025-07-08,2026-12-14,692.61,10,Visa,4.74
898,1234,424,2024-06-08,2025-01-20,599.58,1,MasterCard,14.1
899,2118,456,2025-11-11,2026-11-15,544.74,3,Discover,17.06
