372,4936,684,2024-01-22,2026-12-25,1045.55,6,Chase,6.93
373,8981,166,2025-05-07,2025-01-05,803.78,4,MasterCard,3.21
374,6900,648,2025-08-18,2026-08-10,1046.86,3,Discover,10.13
375,2543,162,2025-05-15,2025-03-04,1382.22,5,Discover,11.3
376,3638,198,2024-06-15,2025-11-06,1261.96,2,Visa,8.41
377,6091,327,2024-03-31,2025-01-03,1393.97,8,American Express,9.15
378,3892,300,2024-02-27,2026-09-16,1117.02,1,Chase,23.41
379,8376,822,2025-06-13,2026-05-30,943.84,6,MasterCard,20.59
380,3356,502,2024-03-05,2026-01-28,689.85,3,Chase,23.36
381,8731,691,2024-08-11,2026-11-01,1166.51,3,Visa,12.08
382,8093,254,2025-12-12,2025-12-13,946.94,6,Chase,1.77
383,9245,512,2024-08-29,2025-08-24,1403.82,6,Chase,4.31
384,8231,892,2024-11-12,2026-02-13,1100.97,7,American Express,15.55
385,4857,804,2024-09-13,2025-04-04,1012.91,6,MasterCard,7.53
386,4539,271,2024-04-14,2026-10-16,1254.28,10,Visa,16.43
387,5610,661,2024-01-23,2026-01-09,902.01,1,Chase,7.66
388,9042,783,2024-06-20,2025-10-22,1251.38,7,Visa,16.17
389,8240,211,2024-03-12,2026-03-13,1293.15,6,MasterCard,24.22
390,3290,848,2024-08-09,2026-05-02,1152.32,6,American Express,8.69
391,8006,529,2024-05-03,2025-03-28,1095.82,1,Chase,5.96
392,4811,991,2025-08-01,2025-08-12,962.84,4,Discover,9.38
393,6162,908,2025-11-13,2025-02-14,763.57,1,Chase,12.08
394,3576,183,2025-07-24,2025-08-17,715.14,6,Visa,3.65
395,3148,362,2024-11-12,2026-05-10,1140.24,2,MasterCard,14.61
396,8301,481,2025-10-12,2026-11-23,616.92,1,Visa,2.67
397,2403,912,2024-03-07,2026-06-26,503.3,3,American Express,1.68
398,6771,679,2025-01-20,2025-11-14,1447.04,9,American Express,4.45
399,4091,145,2024-01-25,2026-01-28,1264.2,4,Chase,6.07
