746,8019,897,2024-06-05,2025-12-10,1188.48,10,Chase,12.6
747,6018,145,2024-04-29,2025-02-14,867.96,1,Discover,24.57
748,8549,197,2024-07-23,2026-09-16,1454.63,10,Visa,2.77
749,687,182,2024-04-23,2026-08-05,935.49,1,Chase,13.03
750,7035,460,2025-09-16,2025-08-08,682.89,7,Chase,9.31
751,6848,518,2025-07-29,2026-11-19,751.52,10,American Express,4.74
752,5259,931,2025-04-24,2026-05-24,1090.84,8,Discover,19.31
753,5064,761,2024-02-13,2026-07-15,1499.94,10,Discover,10.93
754,9143,608,2025-03-12,2026-01-16,800.24,1,Chase,23.93
755,3900,733,2024-09-05,2026-05-15,1110.15,5,Visa,16.77
756,918,808,2025-09-18,2026-02-05,1098.71,5,Discover,7.64
757,477,236,2025-05-20,2026-05-27,857.85,2,Discover,19.5
758,9177,180,2025-10-15,2026-01-30,767.26,3,MasterCard,11.17
759,3824,319,2024-01-12,2025-02-07,1032.56,2,American Express,4.57
760,7800,659,2024-04-10,2026-09-21,655.47,5,Visa,12.97
761,7288,574,2024-12-04,2025-03-11,1220.84,2,MasterCard,10.15
762,4347,58,2025-09-04,2025-12-07,833.0,10,Visa,2.02
763,1698,128,2025-04-07,2026-11-05,1155.67,4,Chase,5.18
764,9329,487,2025-07-16,2025-03-20,1266.34,8,Chase,20.96
765,3042,508,2025-03-04,2025-07-02,1130.23,8,American Express,5.08
766,6265,918,2025-10-21,2025-03-07,954.32,3,MasterCard,6.78
767,8473,846,2024-01-10,2026-02-03,1077.19,10,American Express,8.71
768,8161,38,2024-08-29,2026-01-26,1232.8,1,MasterCard,9.51
769,8403,325,2024-06-15,2026-05-09,1407.49,9,American Express,3.24
770,172,12,2025-11-15,2025-09-04,609.36,8,Discover,14.35
771,7815,995,2024-09-26,2025-02-08,1286.91,7,Discover,19.41
772,8296,7,2024-09-13,2026-07-09,938.39,7,MasterCard,10.16
773,6350,884,2024-06-08,2026-04-21,962.96,1,Discover,14.45
774,6137,366,2025-07-09,2026-04-21,860.83,3,Chase,17.15
775,6572,57,2024-12-05,2026-10-21,1469.67,9,American Express,14.9
776,3795,325,2025-02-07,2025-01-31,1236.22,6,Visa,13.31
777,5506,622,2025-06-14,2026-12-14,1222.0,6,American Express,13.81
778,2071,957,2024-09-11,2025-06-09,725.77,1,Chase,24.02
779,8218,207,2024-10-04,2025-07-06,1237.23,8,Chase,5.97
780,981,818,2024-09-26,2025-11-24,811.65,8,Visa,15.85
781,3410,260,2024-10-15,2025-07-11,1027.89,7,Visa,6.46
782,2245,702,2024-01-04,2025-01-30,671.58,8,Discover,3.45
783,383,781,2025-10-01,2026-08-01,1153.5,4,Chase,16.04
784,1646,281,2025-10-02,2026-10-22,704.2,4,American Express,24.96
785,9379,114,2024-10-15,2026-06-30,721.05,4,MasterCard,24.85
786,5424,237,2025-11-01,2026-02-07,927.07,1,Chase,23.45
787,1933,488,2024-06-14,2025-06-14,701.73,4,American Express,20.52
788,2822,77,2025-11-01,2025-04-26,1362.43,1,American Express,11.66
789,4908,506,2024-05-09,2026-08-04,545.97,3,American Express,1.05
790,847,888,2025-08-24,2026-05-26,847.18,6,Chase,11.77
791,7137,572,2025-07-25,2026-11-09,718.38,5,Chase,9.28
792,1052,124,2025-02-18,2025-12-14,1265.72,8,Discover,21.29
793,2502,261,2025-06-15,2025-09-29,733.85,10,Visa,15.15
794,7631,697,2025-06-08,2026-03-05,1294.96,5,Discover,9.74
795,1151,1,2025-10-02,2025-05-21,948.07,4,Discover,4.62
796,8114,890,2025-05-16,2025-06-25,763.57,3,MasterCard,16.62
797,7571,659,2025-07-02,2026-05-24,1350.75,5,Visa,7.8
798,3106,913,2024-07-17,2026-09-19,1143.47,9,Discover,10.8
799,3586,462,2025-09-04,2026-10-31,675.8,6,Chase,11.86
