577,4201,494,2025-04-22,2025-02-20,651.92,2,Chase,17.58
578,375,814,2025-03-27,2025-01-06,687.06,2,Discover,17.24
579,8402,579,2024-05-26,2025-10-22,1128.16,5,American Express,13.55
580,6922,559,2024-12-01,2026-12-08,920.82,1,Chase,14.29
581,482,892,2025-10-03,2025-06-22,543.02,10,Discover,5.24
582,8225,995,2024-08-05,2026-05-18,1463.79,10,Visa,4.35
583,1837,88,2024-10-06,2026-05-31,709.03,10,American Express,20.59
584,9842,586,2025-01-09,2026-12-11,1486.73,8,Discover,5.83
585,9146,905,2025-04-16,2026-05-28,954.26,6,Discover,24.41
586,330,834,2025-10-27,2025-03-20,873.94,1,Chase,1.13
587,7260,264,2025-08-16,2026-05-19,648.73,6,MasterCard,3.71
588,7143,187,2025-04-04,2026-11-13,682.92,10,American Express,8.32
589,3775,455,2025-04-21,2026-04-24,1444.63,3,Discover,19.54
590,1233,565,2024-06-16,2026-01-19,577.36,5,Chase,6.58
591,9382,102,2024-10-09,2026-06-24,1029.36,9,Visa,10.2
592,4485,759,2025-02-26,2025-12-26,1455.23,6,Chase,15.39
593,5080,696,2025-09-25,2026-12-15,1432.06,9,American Express,21.7
594,7827,611,2025-11-12,2025-09-20,792.4,8,Discover,19.99
595,4853,982,2024-07-02,2026-05-22,1042.52,4,American Express,12.65
596,6668,217,2025-06-10,2025-01-13,953.95,10,Chase,22.87
597,2518,227,2025-12-20,2025-09-18,705.0,1,MasterCard,17.74
598,8507,499,2025-09-30,2026-08-10,558.44,2,Visa,20.76
599,238,55,2024-09-20,2026-10-08,1396.69,10,Chase,6.84
